data-start,time,data-today,latitude,longitude,data-geopoint_test-altitude,data-geopoint_test-accuracy,data-select_country,data-datetime_test,data-select_soundwatchvessel,data-Boat_Driver,data-vessel,data-action,data-kayak_num,data-incidents,,data-select_previous,data-photos,data-photo_number,data-select_whaleinfo,data-species,data-select_pod,data-whaleinformation,data-select_behavior,data-changeinbehavior,data-select_wwf,data-vesselswwf,data-select_kayakwwf,data-sentinel,data-Comments,data-initials,data-meta-instanceID
5/30/2022,14:08,30/05/22,48.5250566,-123.1670451,-13.17957866,4.748,USA,30/05/22 14:09,Raydiance,Alanna,EU,T,0,"high_speed_within_1km, cwwlp_withinhalfmile_month","high speed within 1km, cwwlp withinhalfmile month",contact_yes,photo_y,3842,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_n,2,,"Research_Monitoring, Enforcement",Idle worship,CPM,uuid:c51b6a4b-3889-4dd9-a716-275a256e9418
5/31/2022,11:31,31/05/22,48.4724647,-123.0798167,-18.90874394,4.302,USA,31/05/22 11:32,Raydiance,Ciera,PM,T,,"high_speed_within_1km, 400yd_inthepath, incorrectfast_approach","high speed within 1km, 400yd inthepath, incorrectfast approach",contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_n,1,,Research_Monitoring,Dark Side,CPM,uuid:efd99a5b-25b1-44ae-9351-b00014f5511d
5/31/2022,11:39,31/05/22,48.4778828,-123.0947068,-19.79702662,4.361,USA,31/05/22 11:39,Raydiance,Ciera,PM,WO,0,"inshore_of_whales, high_speed_within_1km, 400yd_inthepath, incorrectfast_approach","inshore of whales, high speed within 1km, 400yd inthepath, incorrectfast approach",contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_n,1,,Research_Monitoring,Bullet,CPM,uuid:9b71f3ba-567c-41b5-9313-609cf82fc027
5/31/2022,11:45,31/05/22,48.4771569,-123.0942502,-19.13938083,4.951,USA,31/05/22 11:45,Raydiance,Ciera,PM,WO,0,"inshore_of_whales, 400yd_inthepath, no_go_zone, shutdown_within100yds, shutdown_within200yds","inshore of whales, 400yd inthepath, no go zone, shutdown within100yds, shutdown within200yds",contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_n,,wwf_n,1,,,Red hull fishing vessel,CPM,uuid:2b39e943-d0bc-454c-8ea8-0fa20f8469cf
5/31/2022,11:47,31/05/22,48.4783499,-123.0965505,-19.01235773,3.9,USA,31/05/22 11:47,Raydiance,Ciera,PM,T,,"high_speed_within_1km, 400yd_inthepath, incorrectfast_approach","high speed within 1km, 400yd inthepath, incorrectfast approach",contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_n,1,,Research_Monitoring,Island Time,CPM,uuid:811b989e-1d00-4d32-a3e9-595643b121ff
5/31/2022,11:48,31/05/22,48.4793577,-123.0984461,-18.78166763,4.442,USA,31/05/22 11:49,Raydiance,Ciera,PM,WO,,"high_speed_within_1km, fast_departurewithin400yds","high speed within 1km, fast departurewithin400yds",contact_yes,photo_n,,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_n,1,,Research_Monitoring,Bullet,CPM,uuid:5f936b38-ee46-452c-8f95-3bf3ed2a26a1
5/31/2022,11:55,31/05/22,48.4834805,-123.1053116,-18.69333951,6.813,USA,31/05/22 11:55,Raydiance,Ciera,PM,T,,"high_speed_within_1km, inshore_of_whales, 400yd_inthepath, 300_yards_under_power, fast_departurewithin400yds","high speed within 1km, inshore of whales, 400yd inthepath, 300 yards under power, fast departurewithin400yds",contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_y,"2 breaches, previously just traveling",wwf_n,1,,Research_Monitoring,WN0145RJ,CPM,uuid:bd4772f3-b1d6-4e07-a300-03aba2bcd73e
5/31/2022,12:08,31/05/22,48.4774782,-123.0977291,-17.34059676,4.906,USA,31/05/22 12:08,Raydiance,Ciera,EU,T,0,"high_speed_within_1km, 300_yards_under_power, incorrectfast_approach, fast_departurewithin400yds, cwwlp_withinhalfmile_month","high speed within 1km, 300 yards under power, incorrectfast approach, fast departurewithin400yds, cwwlp withinhalfmile month",contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_n,1,,Research_Monitoring,Idle worship R and R charters,CPM,uuid:87a16e50-539d-4202-88e7-ef924b1c379a
5/31/2022,12:09,31/05/22,48.4760513,-123.0934723,-16.87587573,4.997,USA,31/05/22 12:09,Raydiance,Ciera,PM,T,0,"high_speed_within_1km, 300_yards_under_power, incorrectfast_approach","high speed within 1km, 300 yards under power, incorrectfast approach",contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_unk,,,1,,Research_Monitoring,Shearwater,CPM,uuid:7d753198-b6ea-4c0d-a518-33ac817582af
5/31/2022,12:19,31/05/22,48.4732788,-123.090846,-19.9695213,4.68,USA,31/05/22 12:20,Raydiance,Ciera,PM,T,0,high_speed_within_1km,high speed within 1km,contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_n,1,,,,CPM,uuid:27c63cf5-564c-472d-b20f-ef297bad2385
5/31/2022,13:04,31/05/22,48.4954511,-123.1420906,-18.88696678,4.518,USA,31/05/22 13:04,Raydiance,Ciera,PM,T,,"high_speed_within_1km, no_go_zone, withinhalfmile_Limekiln","high speed within 1km, no go zone, withinhalfmile Limekiln",contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_n,1,,Research_Monitoring,,CPM,uuid:49bc561c-12cf-488e-96a1-b11f9424bb13
5/31/2022,13:17,31/05/22,48.4975995,-123.1463355,-17.85099331,4.687,USA,31/05/22 13:17,Raydiance,Ciera,PK,T,1,"paddle_whale, 400yd_inthepath","paddle whale, 400yd inthepath",contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_n,1,kayakwwf_n,Research_Monitoring,,CPM,uuid:12e70fef-135d-4c99-91ef-22e99ba013b8
5/31/2022,13:38,31/05/22,48.5067707,-123.1541711,-15.11900369,4.627,USA,31/05/22 13:38,Raydiance,Ciera,PK,WO,1,"paddle_whale, travel_behind100_400yds","paddle whale, travel behind100 400yds",contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_n,,wwf_n,1,kayakwwf_y,,,CPM,uuid:05ddf709-a6e7-44c3-8e22-04a2ea14fe55
5/31/2022,13:45,31/05/22,48.5107445,-123.1571866,-15.08620228,4.348,USA,31/05/22 13:46,Raydiance,Ciera,PM,T,0,"high_speed_within_1km, incorrectfast_approach, withinhalfmile_Limekiln","high speed within 1km, incorrectfast approach, withinhalfmile Limekiln",contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_n,1,,Research_Monitoring,,CPM,uuid:08bfc1ce-ba3e-41ca-bb07-75a70d9bcdc6
5/31/2022,13:49,31/05/22,48.5128623,-123.1574736,-15.56306475,4.374,USA,31/05/22 13:49,Raydiance,Ciera,PM,WO,,"inshore_of_whales, high_speed_within_1km, 400yd_inthepath, no_go_zone","inshore of whales, high speed within 1km, 400yd inthepath, no go zone",contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_n,1,,Research_Monitoring,Idle Worship,CPM,uuid:373cb9ce-388f-44a6-b46b-e0c89d549400
5/31/2022,14:00,31/05/22,48.5214777,-123.1635024,-12.6497695,4.951,USA,31/05/22 14:00,Raydiance,Ciera,PM,WO,0,"inshore_of_whales, high_speed_within_1km, 300_yards_under_power, 400yd_inthepath, fast_departurewithin400yds","inshore of whales, high speed within 1km, 300 yards under power, 400yd inthepath, fast departurewithin400yds",contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_n,,wwf_n,2,,Research_Monitoring,Idle worship R and R charters,CPM,uuid:f2a689fd-d01a-4d73-afbd-9a3cb0be5165
5/31/2022,14:52,31/05/22,48.5536059,-123.1763491,-15.87285471,6.126,USA,31/05/22 14:52,Raydiance,Ciera,PM,T,0,"high_speed_within_1km, 400yd_inthepath, no_go_zone","high speed within 1km, 400yd inthepath, no go zone",contact_no,photo_n,,whaleinfo_y,SRKWs,J,J59+,behavior_n,,wwf_n,1,,Research_Monitoring,,CPM,uuid:6e7c4b2c-2d9c-44e4-bf51-8c4dcfcefb26
6/1/2022,13:04,1/6/2022,48.4609372,-123.0663021,,,USA,1/6/22 13:04,Raydiance,Ciera,PM,T,,"high_speed_within_1km, no_go_zone","high speed within 1km, no go zone",contact_yes,photo_n,,whaleinfo_y,SRKWs,J,,behavior_n,,wwf_n,1,,Research_Monitoring,,Mms,uuid:6ffd897e-360c-49b5-a05e-ed3b942f05d4
6/1/2022,13:08,1/6/2022,48.4609372,-123.0663021,0.8999999762,7.091,USA,1/6/22 13:09,Raydiance,Ciera,PM,T,,"high_speed_within_1km, no_go_zone","high speed within 1km, no go zone",contact_no,photo_y,100-3889-100-3892,whaleinfo_y,SRKWs,J,,behavior_n,,wwf_n,2,,Research_Monitoring,,Mms,uuid:82cf8621-2fa2-455d-bb66-b2c742a6cd21
6/1/2022,13:11,1/6/2022,48.46197,-123.0709357,-21.56337149,5.319,USA,1/6/22 13:11,Raydiance,Ciera,PM,T,,"high_speed_within_1km, no_go_zone","high speed within 1km, no go zone",contact_yes,photo_y,100-3889-100-3892,whaleinfo_y,SRKWs,J,,behavior_n,,wwf_n,2,,Research_Monitoring,,Mms,uuid:1eb16f15-9cb5-4fc1-906a-1d1b1160a8be
6/1/2022,13:12,1/6/2022,48.4630505,-123.0739799,-23.28449117,6.052,USA,1/6/22 13:13,Raydiance,Ciera,PM,T,,"high_speed_within_1km, no_go_zone","high speed within 1km, no go zone",contact_yes,photo_n,,whaleinfo_y,SRKWs,J,,behavior_n,,wwf_n,2,,Research_Monitoring,,Mms,uuid:33cd3d47-cd56-4913-9d39-ee785349ab86
6/1/2022,13:13,1/6/2022,48.4639714,-123.0758556,-23.35862145,5.806,USA,1/6/22 13:14,Raydiance,Ciera,EU,WO,,cwwlp_withinhalfmile_month,cwwlp withinhalfmile month,contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_n,,wwf_y,2,,,US Peneil,Mms,uuid:53993ff3-3526-4318-b19b-a69632dfb421
6/1/2022,13:34,1/6/2022,48.4564826,-123.0881867,-23.89932089,5.768,USA,1/6/22 13:34,Raydiance,Ciera,PM,T,,"high_speed_within_1km, 100_yards_under_power, travel_behind100_400yds","high speed within 1km, 100 yards under power, travel behind100 400yds",contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_n,,wwf_n,2,,Research_Monitoring,,Mms,uuid:7b269362-fb60-466c-b356-a6beb53654bd
6/1/2022,14:14,1/6/2022,48.4619457,-123.0937316,-17.19144207,5.719,USA,1/6/22 14:14,Raydiance,Ciera,PM,T,,high_speed_within_1km,high speed within 1km,contact_yes,photo_n,,whaleinfo_y,SRKWs,J,,behavior_n,,wwf_n,1,,Research_Monitoring,,Mms,uuid:c3588694-a46e-4dbd-8323-b1d6a98c4a8e
6/1/2022,14:59,1/6/2022,48.4775723,-123.133351,-1.100000024,8.303,USA,1/6/22 15:00,Raydiance,Ciera,PM,T,,"high_speed_within_1km, 100_yards_under_power","high speed within 1km, 100 yards under power",contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_n,,wwf_n,2,,Research_Monitoring,,Mms,uuid:0c19a61b-8717-4cc4-a649-e01a8c9f1884
6/1/2022,15:01,1/6/2022,48.479629,-123.1255858,13.29999924,4.42,USA,1/6/22 15:01,Raydiance,Ciera,PM,T,,"high_speed_within_1km, 100_yards_under_power","high speed within 1km, 100 yards under power",contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_n,,wwf_n,2,,Research_Monitoring,,Mms,uuid:f6319b69-a490-4dd2-a53f-4220dc6856bf
6/1/2022,15:05,1/6/2022,48.4924859,-123.1377761,-13.31535125,11.9,USA,1/6/22 15:05,Raydiance,Ciera,PM,T,,"high_speed_within_1km, 100_yards_under_power, incorrectfast_approach, travel_behind100_400yds, no_go_zone","high speed within 1km, 100 yards under power, incorrectfast approach, travel behind100 400yds, no go zone",,photo_y,3910-3893,whaleinfo_y,SRKWs,J,,behavior_y,More surface behavior,wwf_n,2,,Research_Monitoring,,Mms,uuid:b6a80034-c4a7-436c-96dc-6fcb102db50d
6/1/2022,15:21,1/6/2022,48.5021845,-123.1566679,-22.04429767,5.79,USA,1/6/22 15:21,Raydiance,Ciera,PS,WO,,"inshore_of_whales, no_go_zone","inshore of whales, no go zone",contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_n,,wwf_n,2,,Research_Monitoring,,Mms,uuid:8d52bf28-c349-4bff-94da-9982807a81d7
6/1/2022,15:34,1/6/2022,48.5026626,-123.155959,-4.400000095,28.46,USA,1/6/22 15:34,Raydiance,Alanna,PM,F,,"inshore_of_whales, no_go_zone","inshore of whales, no go zone",contact_yes,photo_n,,whaleinfo_y,SRKWs,J,,behavior_n,,wwf_n,2,kayakwwf_n,Research_Monitoring,,Mms,uuid:40b69b3b-6b1f-4696-b3dd-b6d1cbfe3294
6/1/2022,15:36,1/6/2022,48.5035871,-123.1539891,-4.400000095,12.06,USA,1/6/22 15:36,Raydiance,Alanna,PM,F,,"inshore_of_whales, no_go_zone","inshore of whales, no go zone",contact_yes,photo_n,,whaleinfo_y,SRKWs,J,,behavior_n,,wwf_n,2,,Research_Monitoring,Black boat with idle worship,Mms,uuid:cae52993-14da-4abc-ba1a-0fc8a358a83a
6/1/2022,15:41,1/6/2022,48.51129,-123.1608649,-19.65177779,4.39,USA,1/6/22 15:41,Raydiance,Alanna,PM,T,,high_speed_within_1km,high speed within 1km,contact_yes,photo_n,,whaleinfo_y,SRKWs,J,,behavior_n,,wwf_n,2,,Research_Monitoring,,Mms,uuid:56ac8dc1-ace7-4454-8b0b-5acad7d0f4ee
6/1/2022,15:43,1/6/2022,48.5141823,-123.1637351,-19.16075026,3.9,USA,1/6/22 15:44,Raydiance,Alanna,PM,T,,high_speed_within_1km,high speed within 1km,contact_yes,photo_n,,whaleinfo_y,SRKWs,J,,behavior_n,,wwf_n,2,,Research_Monitoring,,Mms,uuid:ce689024-5d9d-4f90-be99-90c732dcc187
6/1/2022,16:14,1/6/2022,48.5392354,-123.1751871,-18.68955847,3.9,USA,1/6/22 16:14,Raydiance,Alanna,PS,WO,,"400yd_inthepath, no_go_zone","400yd inthepath, no go zone",contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_n,,wwf_n,1,,,,Mms,uuid:955e1178-1b80-4bd1-9f9a-8741a71e20dc
6/23/2022,11:39,23/06/22,48.4664642,-123.0802615,-19.176905290,6.634,USA,23/06/22 11:39,Raydiance,Alanna,PM,T,0,high_speed_within_1km,high speed within 1km,contact_no,photo_n,,whaleinfo_y,SRKWs,"J, L",,behavior_unk,,wwf_n,2,,Research_Monitoring,,CPM,uuid:8fca4324-b333-446c-a4e4-ca32065db491
6/23/2022,12:00,23/06/22,48.4861611,-123.1234789,-18.608069320,5.981,USA,23/06/22 12:00,Raydiance,Alanna,PM,T,0,high_speed_within_1km,high speed within 1km,contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_n,,wwf_n,1,,Research_Monitoring,,CPM,uuid:e2a857ec-9af2-48fb-a2a1-a921290db106
6/23/2022,12:33,23/06/22,48.5137063,-123.1593368,-7.599999905,7.761,USA,23/06/22 12:33,Raydiance,Alanna,EK,T,3,"paddle_whale, sprdkayaks_whale","paddle whale, sprdkayaks whale",contact_no,photo_y,4307-4327,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_n,1,kayakwwf_y,Research_Monitoring,,CPM,uuid:6d05911d-d169-4ec9-b336-9ab7a9b4ef9c
6/23/2022,12:43,23/06/22,48.5194855,-123.1594144,-9.376657407,4.881,USA,23/06/22 12:44,Raydiance,Alanna,EK,WO,1,paddle_whale,paddle whale,contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_n,,wwf_n,2,kayakwwf_y,,,CPM,uuid:91e85945-e8cc-480b-94e0-9a699313b2ce
6/23/2022,13:05,23/06/22,48.5343001,-123.1692966,-14.709911060,10.225,USA,23/06/22 13:05,Raydiance,Alanna,PS,WO,0,"inshore_of_whales, no_go_zone","inshore of whales, no go zone",contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_n,2,,,,CPM,uuid:d1c99097-f004-44f4-94b4-e2972302c2bd
6/23/2022,13:28,23/06/22,48.5511726,-123.1717154,-19.466007100,12.555,USA,23/06/22 13:29,Raydiance,Alanna,PM,T,0,"inshore_of_whales, high_speed_within_1km, 400yd_inthepath, 300_yards_under_power","inshore of whales, high speed within 1km, 400yd inthepath, 300 yards under power",contact_no,photo_y,,whaleinfo_y,SRKWs,J,,behavior_y,Pushed offshore,wwf_n,2,,Research_Monitoring,Odyssey - intentionally non compliant,CPM,uuid:0d0ea42b-c094-40ce-818f-4e20d75b1df1
6/23/2022,13:59,23/06/22,48.5708281,-123.1902718,-19.838375580,5.182,USA,23/06/22 13:59,Raydiance,Alanna,PM,T,0,"inshore_of_whales, high_speed_within_1km","inshore of whales, high speed within 1km",contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_y,Longer dive,wwf_n,2,,,,CPM,uuid:b37f9c27-01b7-4c64-8ec6-bedadc936358
6/23/2022,14:06,23/06/22,48.5733803,-123.1928291,-21.110724780,5.629,USA,23/06/22 14:07,Raydiance,Alanna,PM,T,0,high_speed_within_1km,high speed within 1km,contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_n,,wwf_n,2,,,,CPM,uuid:e25d2479-fdfb-46b6-b249-33fd44b7709e
6/23/2022,14:09,23/06/22,48.5756684,-123.1954848,-20.604734780,7.352,USA,23/06/22 14:09,Raydiance,Alanna,PM,T,0,high_speed_within_1km,high speed within 1km,contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_n,2,,,,CPM,uuid:78793dd3-7bdb-45ec-968d-af125982aa6a
6/23/2022,14:19,23/06/22,48.5810943,-123.2029823,-24.595859070,4.667,USA,23/06/22 14:19,Raydiance,Alanna,PM,F,0,400yd_inthepath,400yd inthepath,contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_n,,wwf_n,2,,,,CPM,uuid:27231772-b0a4-46ab-86ed-420401a3ac08
6/23/2022,16:17,23/06/22,48.6795052,-123.2642845,-15.897556630,6.684,Canda,23/06/22 16:17,Raydiance,Alanna,PM,T,0,high_speed_within_1km,high speed within 1km,contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_n,2,,,,CPM,uuid:f8fa18b4-573c-46b1-abd6-5c2446da4c94
6/23/2022,16:21,23/06/22,48.6796404,-123.2713915,-17.644901080,7.38,Canda,23/06/22 16:22,Raydiance,Alanna,EU,WO,,300_yards_under_power,300 yards under power,contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_y,2,,,"Peniel viewing SRKW in CA, is Peniel AV?",CPM,uuid:18f6969c-c42a-45fa-bc45-7ef32b68b4c0
6/23/2022,16:29,23/06/22,48.6782456,-123.2735384,-16.211440600,4.778,Canda,23/06/22 16:30,Raydiance,Alanna,EU,T,0,high_speed_within_1km,high speed within 1km,contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_n,2,,"Commercial_WW, Research_Monitoring",Kestrel,CPM,uuid:287066cb-e9cd-4246-8de2-8bc3d4d931e4
6/23/2022,16:37,23/06/22,48.6785279,-123.2761044,-16.325125050,7.789,Canda,23/06/22 16:37,Raydiance,Alanna,PS,WO,0,travel_behind100_400yds,travel behind100 400yds,contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_n,2,,,"Following behind, within 400 meters in CA",CPM,uuid:4932c293-ef96-4b6b-9194-ee449ca34d93
6/24/2022,11:23,24/06/22,48.457135,-123.0475851,24.299999240,4.969,USA,24/06/22 11:23,Raydiance,Jess,PM,T,,high_speed_within_1km,high speed within 1km,contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_n,,wwf_n,1,,,,Mms,uuid:8c9f7be2-3964-4eeb-a21f-29c4794812e9
6/24/2022,16:54,24/06/22,48.591931,-123.206808,-19.342199270,5.264,USA,24/06/22 16:54,Raydiance,Jess,GC,T,,aircraft_under1000ft,aircraft under1000ft,contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_n,,wwf_n,3,kayakwwf_n,,Helicopter,Mms,uuid:ae3a2bb2-08dd-435f-94a4-89d8397a0402
6/25/2022,13:08,25/06/22,48.4842303,-123.1159584,-9.292136086,5.233,USA,25/06/22 13:08,Raydiance,Alanna,PM,T,,high_speed_within_1km,high speed within 1km,contact_no,photo_n,,whaleinfo_y,SRKWs,L,,behavior_n,,wwf_n,1,kayakwwf_n,,,Mab,uuid:cc596db6-b3d6-4b02-a28b-be69bc085ec7
6/25/2022,13:15,25/06/22,48.4823771,-123.1149277,-11.318930950,4.204,USA,25/06/22 13:15,Raydiance,Alanna,PA,WO,,aircraft_under1000ft,aircraft under1000ft,contact_no,photo_n,,whaleinfo_y,SRKWs,L,,behavior_unk,,wwf_n,1,,,"Circling, Kenmore air",Mab,uuid:66aa2b35-4502-43be-b0b5-f730cded1c05
6/25/2022,13:47,25/06/22,48.4747419,-123.0868909,-14.330437130,4.43,USA,25/06/22 13:47,Raydiance,Alanna,PM,T,,"high_speed_within_1km, inshore_of_whales, 400yd_inthepath","high speed within 1km, inshore of whales, 400yd inthepath",contact_no,photo_n,,whaleinfo_y,SRKWs,L,,behavior_unk,,wwf_n,2,,,,Mab,uuid:e3f540ee-6446-495d-b0c5-47deb6363aeb
6/25/2022,14:16,25/06/22,48.4512048,-123.0557226,-19.021557990,6.687,USA,25/06/22 14:16,Raydiance,Alanna,PM,T,,high_speed_within_1km,high speed within 1km,contact_yes,photo_n,,whaleinfo_y,SRKWs,L,L12s,behavior_n,,wwf_n,2,,Research_Monitoring,,Mms,uuid:eff64d13-a8b5-4501-99a6-f149fc40dd35
6/25/2022,14:42,25/06/22,48.4366071,-123.0558074,-16.374637300,4.94,USA,25/06/22 14:42,Raydiance,Alanna,EC,T,,"high_speed_within_1km, cwwlp_withinhalfmile_month","high speed within 1km, cwwlp withinhalfmile month",contact_no,photo_n,,whaleinfo_y,SRKWs,L,,behavior_n,,wwf_n,2,,,,Mms,uuid:f2b72cc8-f53e-4f9d-88cb-db7e46354570
6/25/2022,14:43,25/06/22,48.4356479,-123.0557399,-22.840531610,4.255,USA,25/06/22 14:44,Raydiance,Alanna,EC,T,,"high_speed_within_1km, cwwlp_withinhalfmile_month","high speed within 1km, cwwlp withinhalfmile month",contact_no,photo_n,,whaleinfo_y,SRKWs,L,L12,behavior_n,,wwf_n,2,,,,Mms,uuid:4bd6424c-3d87-441d-8413-5003b97d4aaf
6/25/2022,14:44,25/06/22,48.4348222,-123.0556948,-16.293051060,4.221,USA,25/06/22 14:45,Raydiance,Alanna,EC,T,,"high_speed_within_1km, cwwlp_withinhalfmile_month","high speed within 1km, cwwlp withinhalfmile month",contact_no,photo_n,,whaleinfo_y,SRKWs,L,L12,behavior_n,,wwf_n,2,,,,Mms,uuid:0868272c-3789-4a74-8208-f4117eb5b182
6/25/2022,14:57,25/06/22,48.4262533,-123.0563029,-33.845350050,4.56,USA,25/06/22 14:57,Raydiance,Alanna,PM,T,,high_speed_within_1km,high speed within 1km,contact_no,photo_n,,whaleinfo_y,SRKWs,L,L12,behavior_n,,wwf_n,2,,Research_Monitoring,,Mms,uuid:46763d15-6d68-4201-8e14-9f0f3ba0c458
6/25/2022,15:23,25/06/22,48.4390032,-123.0430377,-24.156714570,5.006,USA,25/06/22 15:24,Raydiance,Alanna,EC,T,,"high_speed_within_1km, cwwlp_withinhalfmile_month","high speed within 1km, cwwlp withinhalfmile month",contact_no,photo_n,,whaleinfo_y,SRKWs,L,,behavior_y,More frequent surfacing,wwf_n,1,kayakwwf_n,,,Mab,uuid:4b9ad046-8893-4d41-b2a9-e03310d2303e
6/25/2022,15:39,25/06/22,48.4519678,-123.0505672,-23.496733370,4.724,USA,25/06/22 15:39,Raydiance,Alanna,PM,T,,high_speed_within_1km,high speed within 1km,contact_yes,photo_n,,whaleinfo_y,SRKWs,L,,behavior_y,Increased surfacing,wwf_n,1,kayakwwf_n,,,Mab,uuid:65b695c5-c67c-4b34-818b-3e56bb3ca5ca
6/25/2022,16:11,25/06/22,48.4828047,-123.1075759,-17.569262510,9.569,USA,25/06/22 16:12,Raydiance,Alanna,PM,T,,"inshore_of_whales, high_speed_within_1km, shutdown_within100yds, shutdown_within200yds, 400yd_inthepath, 300_yards_under_power","inshore of whales, high speed within 1km, shutdown within100yds, shutdown within200yds, 400yd inthepath, 300 yards under power",contact_yes,photo_n,,whaleinfo_y,SRKWs,L,,behavior_n,,wwf_n,2,,Research_Monitoring,,Mms,uuid:061707f0-bfba-488a-9dc3-7afb309e0bf7
6/26/2022,10:38,26/06/22,48.6377075,-123.2236468,-26.158149280,4.642,USA,26/06/22 10:38,Raydiance,Alanna,MC,T,,high_speed_within_1km,high speed within 1km,contact_no,photo_n,,whaleinfo_n,SRKWs,J,,behavior_y,Surface activity including tail lobs and breaches,wwf_n,1,,,Cargo ship,Ceo,uuid:1539b4c6-e857-48a8-9f08-a9089e98783c
6/26/2022,10:49,26/06/22,48.6304307,-123.220489,-22.017684910,4.113,USA,26/06/22 10:49,Raydiance,Alanna,PM,T,,high_speed_within_1km,high speed within 1km,contact_no,photo_n,,whaleinfo_n,SRKWs,J,,behavior_unk,,wwf_n,1,,,,Ceo,uuid:870e0a8f-910d-45ea-9010-1f59f1a8e911
6/26/2022,10:51,26/06/22,48.6274043,-123.2195646,-22.030016250,4.694,USA,26/06/22 10:51,Raydiance,Alanna,PM,T,,high_speed_within_1km,high speed within 1km,contact_no,photo_n,,whaleinfo_n,SRKWs,J,,behavior_unk,,wwf_n,1,,,,Ceo,uuid:6bced21d-7d92-48d5-937d-e81798f97390
6/26/2022,10:53,26/06/22,48.6223517,-123.21734,-20.973485970,4.861,USA,26/06/22 10:53,Raydiance,Alanna,EC,T,,"high_speed_within_1km, cwwlp_withinhalfmile_month","high speed within 1km, cwwlp withinhalfmile month",contact_no,photo_n,,whaleinfo_n,SRKWs,J,,behavior_unk,,wwf_n,1,,,,Ceo,uuid:1ac4ccb8-7ecf-4317-9f86-b2486391c33a
6/26/2022,11:23,26/06/22,48.5804427,-123.2105942,-18.446104380,4.382,USA,26/06/22 11:23,Raydiance,Alanna,MF,T,,"high_speed_within_1km, 300_yards_under_power, 400yd_inthepath","high speed within 1km, 300 yards under power, 400yd inthepath",contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_n,,wwf_n,1,,,,Ceo,uuid:ae4a148b-f7bb-4d87-8040-1531973c90d3
6/26/2022,11:36,26/06/22,48.5664411,-123.1945277,-18.954703690,4.274,USA,26/06/22 11:36,Raydiance,Alanna,PM,T,,"inshore_of_whales, high_speed_within_1km, 400yd_inthepath, no_go_zone","inshore of whales, high speed within 1km, 400yd inthepath, no go zone",contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_n,1,,,,Ceo,uuid:aaf4a12b-6910-46f4-81f4-366420334183
6/26/2022,11:37,26/06/22,48.5656171,-123.1907545,-16.511042300,3.9,USA,26/06/22 11:38,Raydiance,Alanna,PK,WO,1,paddle_whale,paddle whale,contact_no,photo_n,,whaleinfo_y,SRKWs,J,,behavior_unk,,wwf_n,1,kayakwwf_n,,,Ceo,uuid:30f1effc-c360-4188-a27c-4dd29536b177
